antecedent,consequent,support,confidence_a_to_b,confidence_b_to_a,lift,count_ab,count_a,count_b
noun:mountain,noun:rock,0.004876820942013026,0.20666666666666667,0.17633674630261661,7.472681076981418,155,750,879
noun:ball,noun:game,0.012994368058395997,0.26255562619198985,0.36776491540516476,7.430815197916306,413,1573,1123
noun:bicycle,noun:helmet,0.005789258408583205,0.19126819126819128,0.22439024390243903,7.413508442776736,184,962,820
noun:costume,verb:dress,0.01076046943334487,0.6404494382022472,0.12413793103448276,7.388531576908175,342,534,2755
noun:onlooker,verb:watch,0.005852185130415631,0.5502958579881657,0.07818411097099622,7.35185088458927,186,338,2379
noun:boat,noun:water,0.011106566403423213,0.6171328671328671,0.13206135428357652,7.337947592998098,353,572,2673
noun:food,noun:market,0.0034924330616996507,0.11122244488977956,0.23029045643153526,7.333989555875236,111,998,482
noun:dirt,noun:hill,0.00317779945253752,0.12784810126582277,0.18035714285714285,7.256064647377937,101,790,560
noun:photo,verb:pose,0.0047509674983481735,0.25506756756756754,0.13458110516934046,7.225323083778966,151,592,1122
noun:midair,verb:do,0.004341943806437404,0.34074074074074073,0.09193870752831446,7.215031954005972,138,405,1501
noun:field,noun:grass,0.017776798917660385,0.32753623188405795,0.39100346020761245,7.2042104207411874,565,1725,1445
adj:concrete,noun:wall,0.0033980429789510114,0.32628398791540786,0.0743289745354439,7.137153467250797,108,331,1453
noun:guitar,verb:perform,0.006638769153320958,0.33176100628930816,0.13973509933774833,6.983019909200717,211,636,1510
noun:road,verb:drive,0.0033351162571185855,0.08653061224489796,0.26903553299492383,6.980209261369523,106,1225,394
verb:eat,verb:enjoy,0.004279017084604977,0.20238095238095238,0.14734561213434452,6.968877366764689,136,672,923
noun:dog,verb:chase,0.004373407167353616,0.05950342465753425,0.5110294117647058,6.952931418714746,139,2336,272
noun:crowd,noun:spectator,0.004027310197275273,0.06801275239107332,0.4115755627009646,6.950640865741104,128,1882,311
verb:dance,verb:perform,0.005285844633923796,0.32748538011695905,0.11125827814569536,6.893025057124047,168,513,1510
adj:old,noun:gentleman,0.007708523424472202,0.09788254095085897,0.5408388520971302,6.867551432761923,245,2503,453
noun:machine,verb:work,0.004184627001856339,0.3888888888888889,0.07384786229872294,6.8628848170769325,133,342,1801
noun:ball,verb:catch,0.006261208822326401,0.12650985378258106,0.33843537414965985,6.838201841448595,199,1573,588
noun:ball,noun:baseball,0.006166818739577762,0.12460267005721551,0.33676975945017185,6.804547529945842,196,1573,582
noun:ball,verb:throw,0.005852185130415631,0.1182453909726637,0.3345323741007194,6.759340397993112,186,1573,556
noun:trick,verb:jump,0.006544379070572318,0.381651376146789,0.11561978877153975,6.742649076194215,208,545,1799
noun:bicycle,noun:trick,0.0034924330616996507,0.11538461538461539,0.2036697247706422,6.728934368383909,111,962,545
noun:bike,noun:trick,0.004688040776515748,0.11496913580246913,0.27339449541284405,6.704704666440141,149,1296,545
noun:hand,verb:raise,0.004845357581096813,0.06492411467116357,0.49838187702265374,6.677938953377321,154,2372,309
adj:hard,adj:orange,0.0033036528962023725,0.2916666666666667,0.07553956834532374,6.669094724220624,105,360,1390
noun:bike,verb:race,0.003146336091621307,0.07716049382716049,0.2717391304347826,6.664108628556092,100,1296,368
noun:player,noun:sport,0.0033351162571185855,0.08166409861325115,0.27040816326530615,6.62125011792082,106,1298,392
noun:baseball,noun:game,0.004279017084604977,0.23367697594501718,0.12110418521816563,6.613495393108174,136,582,1123
noun:table,verb:drink,0.003901456753610421,0.08671328671328671,0.2973621103117506,6.609132833593264,124,1430,417
adj:grassy,noun:area,0.005348771355756222,0.27732463295269166,0.12734082397003746,6.6024036023486135,170,613,1335
noun:picture,verb:take,0.01988484409904666,0.39060568603213847,0.3356346255974509,6.593000806776131,632,1618,1883
noun:player,verb:attempt,0.003712676588113142,0.09090909090909091,0.2681818181818182,6.566735537190082,118,1298,440
adj:dark,adj:haired,0.010319982380517886,0.21866666666666668,0.3097261567516525,6.562684293358514,328,1500,1059
noun:ground,verb:lie,0.0033351162571185855,0.0902127659574468,0.2420091324200913,6.54619255804916,106,1175,438
noun:dirt,noun:road,0.006261208822326401,0.2518987341772152,0.16244897959183674,6.53558977008525,199,790,1225
noun:jump,verb:perform,0.004341943806437404,0.3101123595505618,0.0913907284768212,6.527351737480468,138,445,1510
noun:shoulder,verb:carry,0.0034924330616996507,0.28756476683937826,0.07883522727272728,6.491243596914743,111,386,1408
adj:orange,noun:construction,0.005600478243085926,0.12805755395683452,0.28298887122416533,6.470672873465934,178,1390,629
adj:right,noun:hand,0.004782430859264387,0.48253968253968255,0.06408094435075885,6.465665569206886,152,315,2372
noun:swimming,noun:water,0.0067016958751533835,0.5433673469387755,0.07968574635241302,6.4608471334661814,213,392,2673
noun:helmet,verb:ride,0.011075103042507,0.4292682926829268,0.1665877898722196,6.456902104278971,352,820,2113
noun:skateboard,verb:perform,0.003272189535286159,0.30498533724340177,0.06887417218543046,6.419436406362277,104,341,1510
noun:instrument,verb:perform,0.004845357581096813,0.30434782608695654,0.10198675496688742,6.406017852001153,154,506,1510
noun:brick,noun:building,0.008683887612874808,0.456198347107438,0.12142542894852618,6.37894943515869,276,605,2273
noun:music,verb:perform,0.004593650693767108,0.3029045643153527,0.09668874172185431,6.375639581215136,146,482,1510
noun:tree,verb:line,0.0032092628134537332,0.07578008915304606,0.265625,6.272183785289747,102,1346,384
verb:catch,verb:try,0.0038699933926942074,0.20918367346938777,0.11581920903954802,6.260343402897883,123,588,1062
adj:about,noun:ball,0.0034295063398672248,0.3096590909090909,0.06929434202161475,6.256767251343698,109,352,1573
noun:crowd,noun:onlooker,0.003932920114526633,0.06641870350690754,0.3698224852071006,6.245519685088882,125,1882,338
noun:air,verb:raise,0.0030204826479564547,0.060644346178142766,0.3106796116504854,6.23773221546897,96,1583,309
noun:wall,verb:paint,0.004656577415599534,0.1018582243633861,0.2835249042145594,6.201838974983716,148,1453,522
noun:concert,noun:crowd,0.003083409369788881,0.3656716417910448,0.052072263549415514,6.17542071787714,98,268,1882
noun:clothe,noun:clothing,0.003618286505364503,0.17477203647416414,0.12763596004439512,6.165127231141352,115,658,901
noun:air,verb:catch,0.00563194160400214,0.11307643714466203,0.304421768707483,6.112089118654411,179,1583,588
adj:green,noun:green,0.0047509674983481735,0.04955694125369216,0.5852713178294574,6.104915751418984,151,3047,258
noun:walk,verb:walk,0.010823396155177295,0.8037383177570093,0.08219832735961768,6.103994015118525,344,428,4185
noun:pool,noun:water,0.007834376868137054,0.5123456790123457,0.0931537598204265,6.0919875480918,249,486,2673
noun:dance,noun:dress,0.0034924330616996507,0.2642857142857143,0.08049311094996374,6.0912203460064225,111,420,1379
adj:short,noun:hair,0.005600478243085926,0.3795309168443497,0.08985360928823827,6.089162609825323,178,469,1981
adj:outdoor,noun:event,0.0030519460088726676,0.11575178997613365,0.16006600660066006,6.070856668005703,97,838,606
adj:left,noun:hand,0.004121700280023912,0.4517241379310345,0.05522765598650928,6.05276065592836,131,290,2372
noun:dog,verb:run,0.027687757606267502,0.3767123287671233,0.4442200908632004,6.043941416055265,880,2336,1981
noun:table,verb:seat,0.0033980429789510114,0.07552447552447553,0.2706766917293233,6.016026079183973,108,1430,399
noun:stone,noun:wall,0.004562187332850895,0.2741020793950851,0.09979353062629043,5.995723599046103,145,529,1453
adj:beautiful,noun:day,0.003272189535286159,0.23059866962305986,0.08469055374592833,5.968336739926475,104,451,1228
noun:cowboy,verb:ride,0.00317779945253752,0.396078431372549,0.04779933743492665,5.957671928212837,101,255,2113
noun:drink,noun:table,0.003964383475442847,0.267515923566879,0.08811188811188811,5.945775243864415,126,471,1430
noun:race,verb:run,0.008243400560047824,0.37057991513437055,0.13225643614336194,5.945553479412267,262,707,1981
noun:skateboard,verb:ride,0.004216090362772551,0.39296187683284456,0.06341694273544723,5.910793815134075,134,341,2113
noun:bike,noun:jump,0.0033665796180347984,0.08256172839506173,0.24044943820224718,5.896762727146623,107,1296,445
noun:microphone,verb:perform,0.00471950413743196,0.2788104089219331,0.09933774834437085,5.8684975011694025,150,538,1510
noun:guitar,verb:play,0.018154359248654942,0.9072327044025157,0.1167779801659583,5.83577758429977,577,636,4941
adj:little,noun:toddler,0.009281691470282856,0.09807180851063829,0.5514018691588785,5.82619867269835,295,3008,535
noun:field,noun:team,0.007268036371645219,0.13391304347826086,0.31600547195622436,5.822377921846191,231,1725,731
noun:line,verb:wait,0.003712676588113142,0.18524332810047095,0.116600790513834,5.817775392309555,118,637,1012
noun:coat,noun:jacket,0.015417046848944405,0.44830741079597436,0.2,5.815736505032023,490,1093,2450
noun:player,noun:red,0.0034609697007834377,0.0847457627118644,0.23554603854389722,5.767611512358002,110,1298,467
noun:instrument,verb:play,0.01425290249504452,0.8952569169960475,0.09168184578020644,5.758743289391901,453,506,4941
noun:wave,verb:ride,0.004562187332850895,0.3805774278215223,0.06862281116895409,5.724511305466845,145,381,2113
noun:number,noun:player,0.00317779945253752,0.23325635103926096,0.07781201848998459,5.711545920709423,101,433,1298
noun:mountain,verb:cover,0.004121700280023912,0.17466666666666666,0.13435897435897437,5.693775042735043,131,750,975
verb:do,verb:perform,0.012774124531982506,0.27048634243837444,0.26887417218543047,5.693289683257519,406,1501,1510
noun:field,verb:kick,0.0030204826479564547,0.05565217391304348,0.3086816720257235,5.687437438836851,96,1725,311
noun:car,noun:race,0.003555359783532077,0.12639821029082773,0.15983026874115983,5.682198469127834,113,894,707
noun:safety,verb:work,0.0032092628134537332,0.32075471698113206,0.056635202665186006,5.660492598451595,102,318,1801
noun:ground,verb:lay,0.004153163640940125,0.1123404255319149,0.2091917591125198,5.658503557338909,132,1175,631
adj:long,noun:hair,0.013371928389390554,0.3518211920529801,0.21453811206461385,5.644590079262932,425,1208,1981
noun:watch,verb:watch,0.004467797250102256,0.42136498516320475,0.059688944934846576,5.629358269626792,142,337,2379
noun:cap,noun:hat,0.013403391750306767,0.48519362186788156,0.15541773075519882,5.626015645321735,426,878,2741
noun:musician,verb:play,0.010099738854104395,0.8722826086956522,0.0649666059502125,5.610960969879359,321,368,4941
noun:work,verb:do,0.00522291791209137,0.26391096979332274,0.1105929380413058,5.5881961045577455,166,629,1501
verb:drive,verb:ride,0.004593650693767108,0.37055837563451777,0.06909607193563654,5.573808259721665,146,394,2113
noun:edge,noun:water,0.005852185130415631,0.46851385390428213,0.06958473625140292,5.570810257628058,186,397,2673
adj:wet,noun:water,0.003744139949029355,0.468503937007874,0.04451926674148896,5.5706923419084395,119,254,2673
noun:floor,noun:room,0.003555359783532077,0.1652046783625731,0.11983032873807,5.568080903921167,113,684,943
noun:field,noun:sport,0.003712676588113142,0.06840579710144927,0.3010204081632653,5.5462792073351075,118,1725,392
noun:game,noun:uniform,0.007393889815310071,0.20926090828138913,0.19534497090606817,5.528627969997831,235,1123,1203
noun:field,noun:player,0.01220778403549067,0.22492753623188405,0.29892141756548535,5.50760545767178,388,1725,1298
adj:blond,adj:haired,0.007079256206147941,0.18233387358184766,0.21246458923512748,5.472254489189673,225,1234,1059
noun:ball,verb:attempt,0.003744139949029355,0.07565162110616656,0.27045454545454545,5.4646260764029355,119,1573,440
noun:dog,noun:grass,0.018154359248654942,0.24700342465753425,0.39930795847750866,5.43287878608333,577,2336,1445
noun:midair,verb:perform,0.003272189535286159,0.25679012345679014,0.06887417218543046,5.40500694955441,104,405,1510
noun:blue,noun:player,0.0034295063398672248,0.2202020202020202,0.0839753466872111,5.391895845979051,109,495,1298
noun:crowd,verb:gather,0.009092911304785577,0.15356004250797026,0.3189845474613687,5.386974427186334,289,1882,906
adj:busy,noun:street,0.018783626466979203,0.7361282367447596,0.13702088593068626,5.369833313853269,597,811,4357
verb:catch,verb:jump,0.005600478243085926,0.30272108843537415,0.09894385769872151,5.348184743602833,178,588,1799
adj:crowded,noun:crowd,0.004593650693767108,0.31601731601731603,0.077577045696068,5.336864163112835,146,462,1882
noun:audience,verb:watch,0.004467797250102256,0.39775910364145656,0.059688944934846576,5.313988058443217,142,357,2379
noun:skateboard,verb:jump,0.0032092628134537332,0.2991202346041056,0.05669816564758199,5.284568324859526,102,341,1799
adj:grassy,noun:dog,0.00748827989805871,0.38825448613376834,0.10188356164383562,5.282488156159914,238,613,2336
noun:bike,noun:race,0.004782430859264387,0.11728395061728394,0.214992927864215,5.272469310423106,152,1296,707
noun:street,noun:vendor,0.006638769153320958,0.04842781730548543,0.7226027397260274,5.271168895274805,211,4357,292
noun:child,noun:mother,0.007299499732561433,0.05062186340824787,0.7581699346405228,5.257891126484779,232,4583,306
adj:orange,noun:worker,0.007047792845231727,0.16115107913669063,0.22974358974358974,5.253194613539938,224,1390,975
verb:race,verb:ride,0.004027310197275273,0.34782608695652173,0.06057737813535258,5.231877199119324,128,368,2113
adj:many,verb:gather,0.0052543812730075825,0.14844444444444443,0.18432671081677704,5.207516311012999,167,1125,906
noun:dirt,noun:helmet,0.0033351162571185855,0.1341772151898734,0.12926829268292683,5.200676134609448,106,790,820
noun:child,noun:toddler,0.012616807727401442,0.0874972725289112,0.7495327102803738,5.197992173432495,401,4583,535
noun:ball,noun:uniform,0.009690715162193626,0.1958041958041958,0.25602660016625106,5.173104534700545,308,1573,1203
noun:bicycle,noun:race,0.0034609697007834377,0.11434511434511435,0.15558698727015557,5.14035469481014,110,962,707
noun:baseball,noun:uniform,0.003555359783532077,0.19415807560137457,0.09393183707398171,5.12961439471196,113,582,1203
noun:band,verb:play,0.014284365855960733,0.7964912280701755,0.0918842339607367,5.123432645568586,454,570,4941
adj:brown,noun:dog,0.0339489664285939,0.37635158702476457,0.4619006849315068,5.120540449660997,1079,2867,2336
noun:team,verb:try,0.003932920114526633,0.17099863201094392,0.11770244821092278,5.117560754429219,125,731,1062
noun:face,verb:paint,0.0030519460088726676,0.08391003460207612,0.18582375478927204,5.10902802635591,97,1156,522
noun:field,noun:jersey,0.003272189535286159,0.06028985507246377,0.2765957446808511,5.096256552574776,104,1725,376
noun:player,verb:try,0.0069219394015668755,0.1694915254237288,0.2071563088512241,5.072456829135945,220,1298,1062
noun:camera,verb:pose,0.009690715162193626,0.1774193548387097,0.27450980392156865,5.025774826059456,308,1736,1122
noun:attire,verb:dress,0.003964383475442847,0.43448275862068964,0.04573502722323049,5.012401276675638,126,290,2755
noun:dress,verb:dance,0.0034924330616996507,0.08049311094996374,0.21637426900584794,4.98696402597017,111,1379,513
noun:path,noun:road,0.0034295063398672248,0.19190140845070422,0.08897959183673469,4.978940787582639,109,568,1225
adj:grassy,verb:run,0.005978038574080483,0.3099510603588907,0.09591115598182735,4.972829152643424,190,613,1981
adj:female,adj:male,0.003083409369788881,0.11502347417840375,0.1331521739130435,4.96710744539702,98,852,736
noun:city,verb:cross,0.004184627001856339,0.07997594708358388,0.25925925925925924,4.954923052938687,133,1663,513
noun:grass,verb:run,0.01393826888588239,0.3065743944636678,0.22362443210499747,4.918654204562723,443,1445,1981
noun:food,noun:table,0.0069219394015668755,0.22044088176352705,0.15384615384615385,4.899491290272853,220,998,1430
